LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
915                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12152e+06         1.00946e+07         F 
2534                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12147e+06         1.00806e+07         F 
2538                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12147e+06         1.00806e+07         F 
124                             1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12536e+06         1.00868e+07         F 
2520                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1216e+06          1.00807e+07         F 
2521                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1216e+06          1.00807e+07         F 
2545                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1216e+06          1.00807e+07         F 
2547                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1216e+06          1.00807e+07         F 
125                             1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12541e+06         1.00868e+07         F 
101                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12533e+06         1.00892e+07         F 
3437                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12058e+06         1.00953e+07         F 
1245                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.11684e+06         1.00792e+07         F 
42                              1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12537e+06         1.00891e+07         F 
103                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12546e+06         1.00886e+07         F 
115                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12546e+06         1.00886e+07         F 
30                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12546e+06         1.00886e+07         F 
