Incident_Number,X,Y,Time,Date,Hour,Day,DayN,Month,Year,Council_District,Neighbourhood_Name
20163310226,3128787.186,10092238.02,58:00.0,26/11/2016,258,Saturday,7,11,2016,4,ST. JOHNS
20163310176,3126377.186,10092412.01,08:00.0,26/11/2016,208,Saturday,7,11,2016,4,ST. JOHNS
20163620185,3126004.186,10092694.01,27:00.0,27/12/2016,327,Tuesday,3,12,2016,4,ST. JOHNS
2017530261,3129075.184,10092098.02,05:00.0,22/02/2017,605,Wednesday,4,2,2017,4,ST. JOHNS
2017780861,3125723.192,10093474.01,35:00.0,19/03/2017,435,Sunday,1,3,2017,4,ST. JOHNS
20171350418,3130946.2,10094307.03,55:00.0,15/05/2017,955,Monday,2,5,2017,4,ST. JOHNS
20175042616,3128787.186,10092238.02,00:00.0,13/09/2017,700,Wednesday,4,9,2017,4,ST. JOHNS
20172560332,3128787.186,10092238.02,55:00.0,13/09/2017,655,Wednesday,4,9,2017,4,ST. JOHNS
20175042610,3128787.186,10092238.02,00:00.0,13/09/2017,700,Wednesday,4,9,2017,4,ST. JOHNS
20175042581,3128787.186,10092238.02,00:00.0,13/09/2017,700,Wednesday,4,9,2017,4,ST. JOHNS
20172670498,3127159.195,10093995.02,04:00.0,24/09/2017,704,Sunday,1,9,2017,4,ST. JOHNS
20172720647,3125765.187,10092775.01,07:00.0,29/09/2017,1107,Friday,6,9,2017,4,ST. JOHNS
2018260111,3125965.212,10096640.02,36:00.0,26/01/2018,136,Friday,6,1,2018,4,ST. JOHNS
2018760241,3125784.184,10092235.01,30:00.0,17/03/2018,130,Saturday,7,3,2018,4,ST. JOHNS
2018770854,3129934.204,10094928.03,30:00.0,18/03/2018,130,Sunday,1,3,2018,4,ST. JOHNS
2018801016,3127159.195,10093995.02,15:00.0,21/03/2018,915,Wednesday,4,3,2018,4,ST. JOHNS
20181050196,3128787.186,10092238.02,40:00.0,15/04/2018,140,Sunday,1,4,2018,4,ST. JOHNS
20182880270,3126644.208,10096052.02,30:00.0,15/10/2018,330,Monday,2,10,2018,4,ST. JOHNS
20151500079,3127214.198,10094282.02,36:00.0,30/05/2015,36,Saturday,7,5,2015,4,ST. JOHNS
20152020002,3126532.188,10092972.01,02:00.0,21/07/2015,2,Tuesday,3,7,2015,4,ST. JOHNS
20161080004,3128379.191,10093260.02,37:00.0,17/04/2016,37,Sunday,1,4,2016,4,ST. JOHNS
20161980078,3125723.192,10093474.01,53:00.0,16/07/2016,53,Saturday,7,7,2016,4,ST. JOHNS
20162050003,3128787.186,10092238.02,03:00.0,23/07/2016,3,Saturday,7,7,2016,4,ST. JOHNS
20162400060,3130097.195,10093719.02,28:00.0,27/08/2016,28,Saturday,7,8,2016,4,ST. JOHNS
20171660011,3125488.202,10094905.02,09:00.0,15/06/2017,9,Thursday,5,6,2017,4,ST. JOHNS
20172120029,3129100.19,10092523.02,00:00.0,31/07/2017,0,Monday,2,7,2017,4,ST. JOHNS
2018260008,3125965.212,10096640.02,01:00.0,26/01/2018,1,Friday,6,1,2018,4,ST. JOHNS
2015320646,3125775.179,10091255.01,10:00.0,01/02/2015,1010,Sunday,1,2,2015,4,ST. JOHNS
2015942036,3130304.194,10093384.02,45:00.0,04/04/2015,2345,Saturday,7,4,2015,4,ST. JOHNS
20152440302,3128787.186,10092238.02,30:00.0,01/09/2015,630,Tuesday,3,9,2015,4,ST. JOHNS
20152761948,3129702.204,10094792.03,12:00.0,03/10/2015,2212,Saturday,7,10,2015,4,ST. JOHNS
2015630132,3130289.195,10093592.02,33:00.0,04/03/2015,433,Wednesday,4,3,2015,4,ST. JOHNS
201620026,3125222.201,10095174.02,16:00.0,02/01/2016,16,Saturday,7,1,2016,4,ST. JOHNS
201621391,3126833.197,10094021.02,07:00.0,02/01/2016,2207,Saturday,7,1,2016,4,ST. JOHNS
201651802,3129697.188,10092437.02,29:00.0,05/01/2016,2329,Tuesday,3,1,2016,4,ST. JOHNS
2016351014,3129353.185,10091743.01,58:00.0,04/02/2016,1358,Thursday,5,2,2016,4,ST. JOHNS
2016630316,3126578.213,10096811.03,50:00.0,03/03/2016,650,Thursday,5,3,2016,4,ST. JOHNS
2016970114,3125488.202,10094905.02,37:00.0,06/04/2016,137,Wednesday,4,4,2016,4,ST. JOHNS
20161601952,3126661.203,10095363.02,27:00.0,08/06/2016,2327,Wednesday,4,6,2016,4,ST. JOHNS
20161621991,3126377.186,10092412.01,55:00.0,10/06/2016,2255,Friday,6,6,2016,4,ST. JOHNS
20161840023,3129295.183,10091592.01,08:00.0,02/07/2016,8,Saturday,7,7,2016,4,ST. JOHNS
20162550837,3126211.197,10094469.02,00:00.0,11/09/2016,1200,Sunday,1,9,2016,4,ST. JOHNS
20163100999,3127082.207,10095798.02,37:00.0,05/11/2016,1537,Saturday,7,11,2016,4,ST. JOHNS
20163111324,3126119.198,10094297.02,30:00.0,06/11/2016,1830,Sunday,1,11,2016,4,ST. JOHNS
20163140100,3125698.183,10091842.01,55:00.0,09/11/2016,55,Wednesday,4,11,2016,4,ST. JOHNS
20163141282,3125488.202,10094905.02,21:00.0,09/11/2016,1821,Wednesday,4,11,2016,4,ST. JOHNS
20163151372,3125488.202,10094905.02,50:00.0,10/11/2016,1850,Thursday,5,11,2016,4,ST. JOHNS
20163450867,3129075.184,10092098.02,08:00.0,10/12/2016,1408,Saturday,7,12,2016,4,ST. JOHNS
20163470097,3129075.184,10092098.02,17:00.0,12/12/2016,117,Monday,2,12,2016,4,ST. JOHNS
2017100635,3129075.184,10092098.02,30:00.0,09/01/2017,2230,Monday,2,1,2017,4,ST. JOHNS
2017101301,3129075.184,10092098.02,30:00.0,09/01/2017,2230,Monday,2,1,2017,4,ST. JOHNS
2017380059,3126579.189,10092874.01,54:00.0,07/02/2017,154,Tuesday,3,2,2017,4,ST. JOHNS
2017591035,3128473.197,10093926.02,29:00.0,01/03/2017,1829,Wednesday,4,3,2017,4,ST. JOHNS
20172160860,3129678.188,10092327.02,42:00.0,04/08/2017,1242,Friday,6,8,2017,4,ST. JOHNS
20173081526,3130157.192,10093250.02,03:00.0,04/11/2017,2103,Saturday,7,11,2017,4,ST. JOHNS
20173421403,3129295.183,10091592.01,14:00.0,08/12/2017,1914,Friday,6,12,2017,4,ST. JOHNS
201811117,3129100.19,10092523.02,48:00.0,01/01/2018,1148,Monday,2,1,2018,4,ST. JOHNS
201821096,3128169.19,10092801.01,20:00.0,02/01/2018,1720,Tuesday,3,1,2018,4,ST. JOHNS
201861441,3130157.192,10093250.02,46:00.0,06/01/2018,2046,Saturday,7,1,2018,4,ST. JOHNS
2018360074,3126578.213,10096811.03,34:00.0,05/02/2018,234,Monday,2,2,2018,4,ST. JOHNS
2018600856,3129404.2,10094384.03,57:00.0,01/03/2018,1357,Thursday,5,3,2018,4,ST. JOHNS
20182221134,3125611.196,10094450.01,00:00.0,07/08/2018,2000,Tuesday,3,8,2018,4,ST. JOHNS
20182470628,3131485.202,10094495.03,00:00.0,03/09/2018,400,Monday,2,9,2018,4,ST. JOHNS
20182801449,3125684.198,10094560.02,52:00.0,07/10/2018,1952,Sunday,1,10,2018,4,ST. JOHNS
20183050372,3128925.185,10092115.01,53:00.0,01/11/2018,853,Thursday,5,11,2018,4,ST. JOHNS
20183061386,3128787.186,10092238.02,58:00.0,02/11/2018,1658,Friday,6,11,2018,4,ST. JOHNS
20183060982,3125822.209,10096290.02,59:00.0,02/11/2018,1259,Friday,6,11,2018,4,ST. JOHNS
20183070337,3129100.19,10092523.02,37:00.0,03/11/2018,537,Saturday,7,11,2018,4,ST. JOHNS
20183460242,3125684.198,10094560.02,30:00.0,12/12/2018,730,Wednesday,4,12,2018,4,ST. JOHNS
20181180515,3130319.195,10093309.02,00:00.0,28/04/2018,900,Saturday,7,4,2018,1,ST. JOHNS
20152261537,3133028.026,10066892.92,36:00.0,14/08/2015,1836,Friday,6,8,2015,3,JOHNSTON TERRACE
2016861400,3130500.032,10067830.93,06:00.0,26/03/2016,1906,Saturday,7,3,2016,3,JOHNSTON TERRACE
2017211072,3132320.045,10069668.93,30:00.0,21/01/2017,1530,Saturday,7,1,2017,3,JOHNSTON TERRACE
20172100878,3133005.027,10066983.92,00:00.0,28/07/2017,1300,Friday,6,7,2017,3,JOHNSTON TERRACE
20152380552,3133028.026,10066892.92,24:00.0,26/08/2015,1024,Wednesday,4,8,2015,3,JOHNSTON TERRACE
2015860294,3130028.034,10067917.93,28:00.0,27/03/2015,428,Friday,6,3,2015,3,JOHNSTON TERRACE
20181040103,3133302.034,10068315.93,00:00.0,14/04/2018,100,Saturday,7,4,2018,3,JOHNSTON TERRACE
20181730163,3130028.034,10067917.93,30:00.0,22/06/2018,230,Friday,6,6,2018,3,JOHNSTON TERRACE
20161230672,3130670.035,10068053.92,36:00.0,02/05/2016,1136,Monday,2,5,2016,3,JOHNSTON TERRACE
20161300115,3133599.035,10068323.92,04:00.0,09/05/2016,204,Monday,2,5,2016,3,JOHNSTON TERRACE
20162441813,3108857.259,10107917,45:00.0,31/08/2016,2245,Wednesday,4,8,2016,10,NORTHWEST HILLS
20171131648,3109772.198,10096290.99,34:00.0,23/04/2017,2334,Sunday,1,4,2017,10,NORTHWEST HILLS
20172701685,3112276.233,10103055.99,46:00.0,27/09/2017,2246,Wednesday,4,9,2017,10,NORTHWEST HILLS
20183291278,3110078.224,10101524.99,00:00.0,25/11/2018,2000,Sunday,1,11,2018,10,NORTHWEST HILLS
20183340872,3108974.262,10108119,05:00.0,30/11/2018,1205,Friday,6,11,2018,10,NORTHWEST HILLS
20181340001,3109406.198,10095874.98,00:00.0,14/05/2018,0,Monday,2,5,2018,10,NORTHWEST HILLS
20153081777,3109266.231,10102137.99,04:00.0,04/11/2015,2204,Wednesday,4,11,2015,10,NORTHWEST HILLS
2016660516,3109773.22,10100169.99,15:00.0,06/03/2016,715,Sunday,1,3,2016,10,NORTHWEST HILLS
20171841715,3109934.228,10101605.99,47:00.0,03/07/2017,1947,Monday,2,7,2017,10,NORTHWEST HILLS
20181900025,3109773.22,10100169.99,16:00.0,09/07/2018,216,Monday,2,7,2018,10,NORTHWEST HILLS
2015491833,3109901.335,10122427.02,21:00.0,18/02/2015,2221,Wednesday,4,2,2015,10,JOLLYVILLE
20161401499,3111913.334,10121587.03,55:00.0,19/05/2016,1855,Thursday,5,5,2016,10,JOLLYVILLE
20162401747,3109533.339,10122723.02,01:00.0,27/08/2016,2301,Saturday,7,8,2016,10,JOLLYVILLE
2018140663,3109339.365,10127583.03,00:00.0,14/01/2018,1300,Sunday,1,1,2018,10,JOLLYVILLE
20182330661,3110331.304,10116807.01,11:00.0,14/08/2018,1811,Tuesday,3,8,2018,10,JOLLYVILLE
2015540643,3111455.343,10123434.03,00:00.0,23/02/2015,1200,Monday,2,2,2015,10,JOLLYVILLE
20161740405,3109533.339,10122723.02,33:00.0,22/06/2016,1233,Wednesday,4,6,2016,10,JOLLYVILLE
20171480379,3108306.299,10114982.01,23:00.0,28/05/2017,423,Sunday,1,5,2017,10,JOLLYVILLE
20173340168,3111425.354,10125716.03,39:00.0,30/11/2017,339,Thursday,5,11,2017,10,JOLLYVILLE
20181190191,3111955.319,10118775.02,43:00.0,29/04/2018,143,Sunday,1,4,2018,10,JOLLYVILLE
2018931165,3106550.376,10129606.04,00:00.0,26/03/2018,0,Monday,2,3,2018,10,JOLLYVILLE
20151561035,3109329.366,10128275.03,34:00.0,05/06/2015,1334,Friday,6,6,2015,10,JOLLYVILLE
20162830611,3106371.376,10129733.04,50:00.0,09/10/2016,850,Sunday,1,10,2016,10,JOLLYVILLE
20163091679,3110875.309,10117590.01,09:00.0,04/11/2016,2109,Friday,6,11,2016,10,JOLLYVILLE
20163401425,3105548.375,10129256.04,36:00.0,05/12/2016,1936,Monday,2,12,2016,10,JOLLYVILLE
201741760,3110160.324,10120072.02,16:00.0,04/01/2017,2316,Wednesday,4,1,2017,10,JOLLYVILLE
20171890197,3111425.354,10125716.03,27:00.0,08/07/2017,227,Saturday,7,7,2017,10,JOLLYVILLE
2018380900,3111927.318,10119237.02,06:00.0,07/02/2018,1506,Wednesday,4,2,2018,10,JOLLYVILLE
2018380990,3111927.318,10119237.02,14:00.0,07/02/2018,1614,Wednesday,4,2,2018,10,JOLLYVILLE
20182471721,3107684.373,10129156.04,33:00.0,04/09/2018,2133,Tuesday,3,9,2018,10,JOLLYVILLE
20182511097,3111393.316,10118843.02,19:00.0,08/09/2018,1619,Saturday,7,9,2018,10,JOLLYVILLE
20152001354,3103602.384,10130530.05,03:00.0,19/07/2015,2003,Sunday,1,7,2015,6,JOLLYVILLE
20153640058,3112403.338,10122465.03,46:00.0,30/12/2015,46,Wednesday,4,12,2015,6,JOLLYVILLE
20166900228,3104027.384,10130679.05,11:00.0,05/12/2016,111,Monday,2,12,2016,6,JOLLYVILLE
20161011327,3097344.063,10035553.07,42:00.0,10/04/2016,1742,Sunday,1,4,2016,2,SLAUGHTER CREEK
20152081644,3095549.063,10035956.08,32:00.0,27/07/2015,2032,Monday,2,7,2015,5,SLAUGHTER CREEK
20151081048,3099537.06,10031304.07,33:00.0,18/04/2015,1533,Saturday,7,4,2015,5,SLAUGHTER CREEK
20152281071,3099303.058,10032151.07,50:00.0,16/08/2015,1550,Sunday,1,8,2015,5,SLAUGHTER CREEK
2015491335,3100420.06,10033114.06,52:00.0,18/02/2015,1952,Wednesday,4,2,2015,5,SLAUGHTER CREEK
20161441133,3100420.06,10033114.06,49:00.0,23/05/2016,1549,Monday,2,5,2016,5,SLAUGHTER CREEK
20162060907,3099303.058,10032151.07,20:00.0,24/07/2016,1320,Sunday,1,7,2016,5,SLAUGHTER CREEK
2017811904,3095340.064,10025289.11,28:00.0,22/03/2017,2328,Wednesday,4,3,2017,5,SLAUGHTER CREEK
20171112370,3100420.06,10033114.06,48:00.0,21/04/2017,2348,Friday,6,4,2017,5,SLAUGHTER CREEK
20171421755,3095340.064,10025289.11,00:00.0,22/05/2017,2300,Monday,2,5,2017,5,SLAUGHTER CREEK
20172120610,3097881.063,10034807.07,00:00.0,30/07/2017,2200,Sunday,1,7,2017,5,SLAUGHTER CREEK
20172671638,3099537.06,10031304.07,51:00.0,24/09/2017,2251,Sunday,1,9,2017,5,SLAUGHTER CREEK
20173251226,3097000.062,10035207.07,05:00.0,21/11/2017,1905,Tuesday,3,11,2017,5,SLAUGHTER CREEK
20182371867,3092385.065,10030485.11,08:00.0,25/08/2018,2308,Saturday,7,8,2018,5,SLAUGHTER CREEK
2016600646,3099044.06,10033732.07,39:00.0,29/02/2016,1139,Monday,2,2,2016,5,SLAUGHTER CREEK
20162060528,3097333.06,10023049.11,00:00.0,24/07/2016,300,Sunday,1,7,2016,5,SLAUGHTER CREEK
2017240211,3092518.069,10035700.09,00:00.0,24/01/2017,100,Tuesday,3,1,2017,5,SLAUGHTER CREEK
20175003629,3097000.062,10035207.07,33:00.0,26/01/2017,733,Thursday,5,1,2017,5,SLAUGHTER CREEK
20171970544,3100420.06,10033114.06,25:00.0,16/07/2017,1025,Sunday,1,7,2017,5,SLAUGHTER CREEK
20173000376,3089864.069,10035712.11,37:00.0,27/10/2017,537,Friday,6,10,2017,5,SLAUGHTER CREEK
2018480820,3097401.061,10031427.08,30:00.0,17/02/2018,330,Saturday,7,2,2018,5,SLAUGHTER CREEK
2018890289,3089082.069,10030292.13,08:00.0,30/03/2018,408,Friday,6,3,2018,5,SLAUGHTER CREEK
20181700653,3099303.058,10032151.07,00:00.0,19/06/2018,1100,Tuesday,3,6,2018,5,SLAUGHTER CREEK
20181980227,3097262.063,10030091.09,25:00.0,17/07/2018,525,Tuesday,3,7,2018,5,SLAUGHTER CREEK
20182030337,3089664.071,10035701.11,35:00.0,22/07/2018,335,Sunday,1,7,2018,5,SLAUGHTER CREEK
20151450179,3100420.06,10033114.06,45:00.0,25/05/2015,45,Monday,2,5,2015,5,SLAUGHTER CREEK
20161970076,3095020.064,10035973.08,55:00.0,15/07/2016,55,Friday,6,7,2016,5,SLAUGHTER CREEK
20152150264,3097401.061,10031427.08,59:00.0,03/08/2015,559,Monday,2,8,2015,5,SLAUGHTER CREEK
20153411143,3100420.06,10033114.06,49:00.0,07/12/2015,1749,Monday,2,12,2015,5,SLAUGHTER CREEK
2015620835,3100420.06,10033114.06,55:00.0,03/03/2015,1355,Tuesday,3,3,2015,5,SLAUGHTER CREEK
2015660466,3094663.065,10035913.08,48:00.0,07/03/2015,648,Saturday,7,3,2015,5,SLAUGHTER CREEK
20152221581,3099303.058,10032151.07,59:00.0,10/08/2015,1959,Monday,2,8,2015,5,SLAUGHTER CREEK
2016620926,3099303.058,10032151.07,43:00.0,02/03/2016,1443,Wednesday,4,3,2016,5,SLAUGHTER CREEK
20161601849,3092518.069,10035700.09,28:00.0,08/06/2016,2228,Wednesday,4,6,2016,5,SLAUGHTER CREEK
20161911072,3098596.061,10034061.07,42:00.0,09/07/2016,1542,Saturday,7,7,2016,5,SLAUGHTER CREEK
20161931298,3099670.058,10033675.06,26:00.0,11/07/2016,1726,Monday,2,7,2016,5,SLAUGHTER CREEK
20162531681,3099303.058,10032151.07,44:00.0,09/09/2016,1944,Friday,6,9,2016,5,SLAUGHTER CREEK
20162760893,3100420.06,10033114.06,25:00.0,02/10/2016,1425,Sunday,1,10,2016,5,SLAUGHTER CREEK
2017981099,3099303.058,10032151.07,08:00.0,08/04/2017,1608,Saturday,7,4,2017,5,SLAUGHTER CREEK
20171580887,3099600.059,10029693.08,09:00.0,07/06/2017,1309,Wednesday,4,6,2017,5,SLAUGHTER CREEK
20172801428,3098285.06,10033277.07,37:00.0,07/10/2017,2137,Saturday,7,10,2017,5,SLAUGHTER CREEK
20173151541,3099303.058,10032151.07,38:00.0,11/11/2017,2138,Saturday,7,11,2017,5,SLAUGHTER CREEK
2018651506,3099600.059,10029693.08,00:00.0,06/03/2018,2100,Tuesday,3,3,2018,5,SLAUGHTER CREEK
20181231695,3089664.071,10035701.11,29:00.0,03/05/2018,2129,Thursday,5,5,2018,5,SLAUGHTER CREEK
20181311898,3099303.058,10032151.07,21:00.0,11/05/2018,2221,Friday,6,5,2018,5,SLAUGHTER CREEK
20182520231,3097216.063,10035381.07,19:00.0,09/09/2018,219,Sunday,1,9,2018,5,SLAUGHTER CREEK
2018771539,3106180.045,10055326.97,47:00.0,18/03/2018,2347,Sunday,1,3,2018,3,SOUTH MANCHACA
20151100061,3103636.051,10050798,24:00.0,20/04/2015,124,Monday,2,4,2015,3,SOUTH MANCHACA
20181190147,3106055.043,10055315.98,30:00.0,29/04/2018,30,Sunday,1,4,2018,3,SOUTH MANCHACA
20152520194,3106055.043,10055315.98,27:00.0,09/09/2015,327,Wednesday,4,9,2015,3,SOUTH MANCHACA
2017411529,3101980.052,10050711,06:00.0,10/02/2017,1906,Friday,6,2,2017,3,SOUTH MANCHACA
20182451679,3105652.045,10055217.98,20:00.0,02/09/2018,2220,Sunday,1,9,2018,3,SOUTH MANCHACA
2016291080,3102398.053,10049299.01,45:00.0,29/01/2016,1445,Friday,6,1,2016,2,SOUTH MANCHACA
2016412004,3102016.054,10049006.01,15:00.0,10/02/2016,2315,Wednesday,4,2,2016,2,SOUTH MANCHACA
20152361660,3102168.052,10053983.99,36:00.0,24/08/2015,1936,Monday,2,8,2015,5,SOUTH MANCHACA
2018501161,3100772.054,10056172.99,35:00.0,19/02/2018,1635,Monday,2,2,2018,5,SOUTH MANCHACA
2015470215,3103603.049,10054220.99,35:00.0,16/02/2015,335,Monday,2,2,2015,5,SOUTH MANCHACA
20151680072,3103009.051,10055700.99,16:00.0,17/06/2015,416,Wednesday,4,6,2015,5,SOUTH MANCHACA
20151562037,3101457.054,10055469.99,04:00.0,05/06/2015,2204,Friday,6,6,2015,5,SOUTH MANCHACA
20173111618,3101786.054,10052495,43:00.0,07/11/2017,2043,Tuesday,3,11,2017,5,SOUTH MANCHACA
20152010866,3116513.208,10097614,17:00.0,20/07/2015,1317,Monday,2,7,2015,7,BRENTWOOD
20162401755,3118502.174,10091236.99,11:00.0,27/08/2016,2211,Saturday,7,8,2016,7,BRENTWOOD
20172021460,3114761.191,10094771.99,29:00.0,21/07/2017,1829,Friday,6,7,2017,7,BRENTWOOD
20173631671,3116792.178,10092332.99,00:00.0,29/12/2017,2300,Friday,6,12,2017,7,BRENTWOOD
20152920827,3120584.197,10095270,32:00.0,19/10/2015,1232,Monday,2,10,2015,7,BRENTWOOD
20152410461,3120708.201,10095635.01,20:00.0,29/08/2015,520,Saturday,7,8,2015,7,BRENTWOOD
20162980293,3115898.206,10097634.99,32:00.0,24/10/2016,632,Monday,2,10,2016,7,BRENTWOOD
20171990126,3120341.204,10096165.01,20:00.0,18/07/2017,220,Tuesday,3,7,2017,7,BRENTWOOD
2018800045,3116973.181,10092589.99,58:00.0,21/03/2018,158,Wednesday,4,3,2018,7,BRENTWOOD
20151891628,3118130.186,10093348.99,30:00.0,08/07/2015,2030,Wednesday,4,7,2015,7,BRENTWOOD
20161240944,3118401.171,10091062.99,19:00.0,03/05/2016,1419,Tuesday,3,5,2016,7,BRENTWOOD
20162141764,3115080.165,10090022.98,22:00.0,01/08/2016,2322,Monday,2,8,2016,7,BRENTWOOD
20163450301,3120351.194,10094772,40:00.0,10/12/2016,340,Saturday,7,12,2016,7,BRENTWOOD
2017620670,3117066.179,10092587.99,55:00.0,03/03/2017,955,Friday,6,3,2017,7,BRENTWOOD
20171561990,3118668.174,10091503.99,35:00.0,05/06/2017,2335,Monday,2,6,2017,7,BRENTWOOD
20175415,3115817.183,10093426.99,55:00.0,10/10/2017,1255,Tuesday,3,10,2017,7,BRENTWOOD
2018960851,3114993.173,10091826.98,14:00.0,06/04/2018,1414,Friday,6,4,2018,7,BRENTWOOD
20182170058,3115080.165,10090022.98,28:00.0,05/08/2018,28,Sunday,1,8,2018,7,BRENTWOOD
20151501323,3110781.04,10047814.97,00:00.0,29/05/2015,1700,Friday,6,5,2015,2,FRANKLIN PARK
2015171921,3114564.036,10043865.97,00:00.0,17/01/2015,2300,Saturday,7,1,2015,2,FRANKLIN PARK
2015791895,3111833.036,10050301.96,52:00.0,20/03/2015,2052,Friday,6,3,2015,2,FRANKLIN PARK
20153191412,3113947.037,10043805.97,13:00.0,15/11/2015,2113,Sunday,1,11,2015,2,FRANKLIN PARK
2016151240,3111530.04,10043545.98,00:00.0,13/01/2016,2200,Wednesday,4,1,2016,2,FRANKLIN PARK
2016811595,3109218.042,10044977.99,23:00.0,21/03/2016,2123,Monday,2,3,2016,2,FRANKLIN PARK
20161041450,3117289.034,10045923.97,00:00.0,13/04/2016,1700,Wednesday,4,4,2016,2,FRANKLIN PARK
20161651194,3115312.033,10048093.96,32:00.0,13/06/2016,1632,Monday,2,6,2016,2,FRANKLIN PARK
20163511893,3116442.035,10044384.97,26:00.0,16/12/2016,2126,Friday,6,12,2016,2,FRANKLIN PARK
20163601644,3114207.038,10043917.97,40:00.0,25/12/2016,2340,Sunday,1,12,2016,2,FRANKLIN PARK
2017301136,3114286.039,10043566.98,23:00.0,30/01/2017,1523,Monday,2,1,2017,2,FRANKLIN PARK
2017501146,3115226.036,10045010.97,59:00.0,19/02/2017,1659,Sunday,1,2,2017,2,FRANKLIN PARK
20171081793,3115982.034,10045669.97,18:00.0,18/04/2017,2218,Tuesday,3,4,2017,2,FRANKLIN PARK
20173281357,3116442.035,10044384.97,45:00.0,24/11/2017,2145,Friday,6,11,2017,2,FRANKLIN PARK
20173621391,3114513.037,10043614.97,55:00.0,28/12/2017,2155,Thursday,5,12,2017,2,FRANKLIN PARK
20181101298,3111476.039,10043710.98,49:00.0,20/04/2018,1649,Friday,6,4,2018,2,FRANKLIN PARK
20185023237,3112721.037,10044308.98,00:00.0,15/06/2018,1400,Friday,6,6,2018,2,FRANKLIN PARK
20183501576,3112340.037,10046843.97,22:00.0,16/12/2018,2122,Sunday,1,12,2018,2,FRANKLIN PARK
2015820219,3111490.037,10050320.97,10:00.0,23/03/2015,410,Monday,2,3,2015,2,FRANKLIN PARK
20151990084,3117289.034,10045923.97,04:00.0,18/07/2015,204,Saturday,7,7,2015,2,FRANKLIN PARK
20152580128,3115164.037,10044384.97,32:00.0,15/09/2015,332,Tuesday,3,9,2015,2,FRANKLIN PARK
20152580065,3115573.035,10048509.96,32:00.0,15/09/2015,232,Tuesday,3,9,2015,2,FRANKLIN PARK
20152350175,3113424.037,10046164.97,45:00.0,23/08/2015,145,Sunday,1,8,2015,2,FRANKLIN PARK
20161482027,3115904.037,10044391.97,17:00.0,28/05/2016,117,Saturday,7,5,2016,2,FRANKLIN PARK
20162020167,3109218.042,10044977.99,55:00.0,20/07/2016,355,Wednesday,4,7,2016,2,FRANKLIN PARK
20171511532,3111422.04,10044690.98,30:00.0,27/05/2017,130,Saturday,7,5,2017,2,FRANKLIN PARK
20172890154,3111629.04,10046170.98,56:00.0,16/10/2017,256,Monday,2,10,2017,2,FRANKLIN PARK
20173310493,3110528.041,10043656.98,15:00.0,27/11/2017,1015,Monday,2,11,2017,2,FRANKLIN PARK
2018770213,3115982.034,10045669.97,42:00.0,18/03/2018,142,Sunday,1,3,2018,2,FRANKLIN PARK
20182410205,3114207.038,10043917.97,59:00.0,29/08/2018,359,Wednesday,4,8,2018,2,FRANKLIN PARK
20183580497,3110508.039,10045923.98,04:00.0,24/12/2018,1104,Monday,2,12,2018,2,FRANKLIN PARK
20151730046,3110781.04,10047814.97,30:00.0,22/06/2015,30,Monday,2,6,2015,2,FRANKLIN PARK
20153270027,3117289.034,10045923.97,39:00.0,23/11/2015,39,Monday,2,11,2015,2,FRANKLIN PARK
20152610051,3113653.039,10041479.98,36:00.0,18/09/2015,36,Friday,6,9,2015,2,FRANKLIN PARK
2016440115,3116042.034,10048125.96,58:00.0,13/02/2016,58,Saturday,7,2,2016,2,FRANKLIN PARK
2017520039,3116514.034,10044219.97,40:00.0,21/02/2017,40,Tuesday,3,2,2017,2,FRANKLIN PARK
20173470027,3116519.035,10044280.97,26:00.0,13/12/2017,26,Wednesday,4,12,2017,2,FRANKLIN PARK
20153460368,3109218.042,10044977.99,57:00.0,12/12/2015,257,Saturday,7,12,2015,2,FRANKLIN PARK
2015912018,3114161.037,10042093.98,18:00.0,01/04/2015,2218,Wednesday,4,4,2015,2,FRANKLIN PARK
20151852312,3114207.038,10043917.97,37:00.0,04/07/2015,2237,Saturday,7,7,2015,2,FRANKLIN PARK
20153140054,3111663.034,10050392.96,50:00.0,10/11/2015,50,Tuesday,3,11,2015,2,FRANKLIN PARK
20153441287,3113202.036,10045676.97,55:00.0,07/12/2015,1755,Monday,2,12,2015,2,FRANKLIN PARK
2015400819,3115982.034,10045669.97,22:00.0,09/02/2015,1322,Monday,2,2,2015,2,FRANKLIN PARK
201630649,3113202.036,10045676.97,43:00.0,03/01/2016,1243,Sunday,1,1,2016,2,FRANKLIN PARK
2016621099,3113428.038,10041429.98,26:00.0,02/03/2016,1526,Wednesday,4,3,2016,2,FRANKLIN PARK
2017650075,3110508.039,10045923.98,39:00.0,06/03/2017,39,Monday,2,3,2017,2,FRANKLIN PARK
20171211837,3109539.044,10044619.99,34:00.0,01/05/2017,2134,Monday,2,5,2017,2,FRANKLIN PARK
20171581775,3116161.033,10048030.96,28:00.0,07/06/2017,2228,Wednesday,4,6,2017,2,FRANKLIN PARK
20171831864,3109218.042,10044977.99,08:00.0,02/07/2017,2308,Sunday,1,7,2017,2,FRANKLIN PARK
20171900309,3114340.039,10042679.98,33:00.0,09/07/2017,333,Sunday,1,7,2017,2,FRANKLIN PARK
20172230181,3115745.038,10043438.97,55:00.0,11/08/2017,155,Friday,6,8,2017,2,FRANKLIN PARK
20173411501,3109218.042,10044977.99,30:00.0,07/12/2017,2130,Thursday,5,12,2017,2,FRANKLIN PARK
